kepid,kepoi_name,ra_str,dec_str,koi_pdisposition,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_vet_stat,koi_vet_date
3858804,K00391.01,19h34m41.39s,+38d59m08.5s,FALSE POSITIVE,FALSE POSITIVE,25.95068,0.00041,-0.00041,174.8787,0.0053,-0.0053,480,,,13.1767,,,,,,0.767,0.1,-0.1,85.94,,,0.188,,,0,,,,,,0.0221,0.00036,-0.00036,10.2,3.8,-3.8,5.85,0.62,-0.62,825.0,,,5208.00,61.00,-61.00,3.790,0.110,-0.110,,,,2.4300,0.2500,-0.2500,1.3130,0.0960,-0.0960,4.6,1.3,-1.3,SPC,Active,2013-10-25
3942670,K00392.01,19h11m54.18s,+39d05m13.9s,CANDIDATE,CANDIDATE,33.418,0.00065,-0.00065,171.3228,0.0068,-0.0068,285,,,7.6131,,,,,,0.824,0.1,-0.1,87.66,,,0.201,,,0,,,,,,0.01745,0.00049,-0.00049,20,2.3,-2.3,2.27,0.95,-0.95,634.0,,,5894.00,115.00,-115.00,4.270,0.300,-0.300,,,,1.1900,0.5000,-0.5000,0.9800,0.1200,-0.1200,8.3,2.3,-2.3,Pinsonneault,Active,2013-10-25
3942670,K00392.02,19h11m54.18s,+39d05m13.9s,CANDIDATE,CANDIDATE,12.61102,0.00043,-0.00043,138.167,0.013,-0.013,92,,,4.9986,,,,,,0.854,0.1,-0.1,85.37,,,0.105,,,0,,,,,,0.01018,0.00066,-0.00066,10.5,1.2,-1.2,1.33,0.56,-0.56,877.0,,,5894.00,115.00,-115.00,4.270,0.300,-0.300,,,,1.1900,0.5000,-0.5000,0.9800,0.1200,-0.1200,8.3,2.3,-2.3,Pinsonneault,Active,2013-10-25
3964109,K00393.01,19h36m06.99s,+39d03m06.7s,CANDIDATE,CANDIDATE,21.41664,0.00028,-0.00028,176.249,0.0043,-0.0043,299,,,7.0452,,,,,,0.778,0.1,-0.1,87.09,,,0.157,,,0,,,,,,0.01741,0.00035,-0.00035,15.3,1.4,-1.4,1.97,0.68,-0.68,711.0,,,6269.00,93.00,-93.00,4.460,0.300,-0.300,,,,1.0400,0.3600,-0.3600,1.1240,0.0890,-0.0890,0.2,1.3,-1.3,Pinsonneault,Active,2013-10-25
4159347,K00394.01,19h28m07.46s,+39d14m43.7s,FALSE POSITIVE,FALSE POSITIVE,12.283523,2.7e-05,-2.7e-05,174.3633,0.0014,-0.0014,539,,,2.7128,,,,,,1.03,0.6,-0.6,81.93,,,0.108,,,0,,,,,,0.064,0.028,-0.028,7.4,3.4,-3.4,8.7,5.3,-5.3,933.0,,,6211.00,86.00,-86.00,4.290,0.300,-0.300,,,,1.2500,0.5200,-0.5200,1.1000,0.1400,-0.1400,4,1.1,-1.1,Pinsonneault,Active,2013-10-25
3544595,K00069.01,19h25m40.39s,+38d40m20.5s,CANDIDATE,CANDIDATE,4.7267482,5.2e-06,-5.2e-06,134.92507,0.00038,-0.00038,270,,,2.934,,,,,,0.632,0.1,-0.1,86.52,,,0.053,,,0,,,,,,0.01575,0.00011,-0.00011,9.82,0.81,-0.81,1.5,0.11,-0.11,1000.0,,,5593.00,60.00,-60.00,4.510,0.100,-0.100,,,,0.8710,0.0640,-0.0640,0.8870,0.0310,-0.0310,6.1,3.7,-3.7,SME,Active,2013-10-25
4165960,K00395.01,19h34m17.01s,+39d15m09.5s,FALSE POSITIVE,FALSE POSITIVE,6.7745,1.3e-05,-1.3e-05,171.0115,0.0011,-0.0011,440,,,1.9124,,,,,,0.27,0.85,-0.85,89.38,,,0.075,,,0,,,,,,0.0192,0.0072,-0.0072,27,11,-11,2.4,1.2,-1.2,1128.0,,,6520.00,94.00,-94.00,4.400,0.300,-0.300,,,,1.1500,0.4000,-0.4000,1.2100,0.1100,-0.1100,0.3,1,-1,Pinsonneault,Active,2013-10-25
4252322,K00396.01,19h15m01.87s,+39d21m02.1s,FALSE POSITIVE,FALSE POSITIVE,14.5915214,8.2e-06,-8.2e-06,180.85017,0.00037,-0.00037,1270,,,1.3341,,,,,,1.33,0.99,-0.99,87.66,,,0.117,,,0,,,,,,0.37,0.18,-0.18,31,16,-16,53,34,-34,884.0,,,5923.00,87.00,-87.00,4.190,0.300,-0.300,,,,1.3400,0.5300,-0.5300,1.0100,0.1500,-0.1500,8.2,2,-2,Pinsonneault,Active,2013-10-25
4376644,K00397.01,19h38m02.95s,+39d27m43.7s,FALSE POSITIVE,FALSE POSITIVE,27.6776828,4.6e-06,-4.6e-06,173.79584,0.0001,-0.0001,8345,,,3.2701,,,,,,1.28,0.76,-0.76,88.81,,,0.182,,,0,,,,,,0.47,0.22,-0.22,69,34,-34,50,35,-35,615.0,,,6064.00,84.00,-84.00,4.500,0.300,-0.300,,,,0.9600,0.5000,-0.5000,1.0500,0.1100,-0.1100,0.5,1.8,-1.8,Pinsonneault,Active,2013-10-25
9946525,K00398.01,19h19m08.69s,+46d51m31.6s,CANDIDATE,CANDIDATE,51.846913,7.3e-05,-7.3e-05,170.08073,0.00052,-0.00052,9881,,,4.7573,,,,,,0.661,0.1,-0.1,89.38,,,0.25,,,0,,,,,,0.096,0.0013,-0.0013,72.8,8.7,-8.7,8.1,4.5,-4.5,403.0,,,5187.00,95.00,-95.00,4.550,0.300,-0.300,,,,0.7800,0.4300,-0.4300,0.7770,0.0830,-0.0830,11.2,3.7,-3.7,Pinsonneault,Active,2013-10-25
9946525,K00398.02,19h19m08.69s,+46d51m31.6s,CANDIDATE,CANDIDATE,4.1800659,8.7e-06,-8.7e-06,173.7174,0.00066,-0.00066,1740,,,2.4389,,,,,,0.01,0.55,-0.55,89.95,,,0.047,,,0,,,,,,0.03693,0.00052,-0.00052,13.6,1.6,-1.6,3.1,1.7,-1.7,929.0,,,5187.00,95.00,-95.00,4.550,0.300,-0.300,,,,0.7800,0.4300,-0.4300,0.7770,0.0830,-0.0830,11.2,3.7,-3.7,Pinsonneault,Active,2013-10-25
11656721,K00541.01,19h15m41.18s,+49d45m43.3s,CANDIDATE,CANDIDATE,13.64625,0.00012,-0.00012,180.3473,0.003,-0.003,633,,,3.8792,,,,,,0.91,0.1,-0.1,85.94,,,0.108,,,0,,,,,,0.02813,0.00085,-0.00085,12.9,3.2,-3.2,2.5,1.1,-1.1,666.0,,,5540.00,87.00,-87.00,4.590,0.300,-0.300,,,,0.8000,0.3400,-0.3400,0.9080,0.0670,-0.0670,0.5,4,-4,Pinsonneault,Active,2013-10-25
11853905,K00007.01,19h02m27.68s,+50d08m08.7s,CANDIDATE,CONFIRMED,3.2136641,4.2e-06,-4.2e-06,123.61154,0.00041,-0.00041,735,,,4.1109,,,,,,0.714,0.1,-0.1,80.79,,,0.044,,,0,,,,,,0.02692,7e-05,-7e-05,4.486,0.07,-0.07,3.72,0.49,-0.49,1386.0,,,5858.00,60.00,-60.00,4.280,0.100,-0.100,,,,1.2700,0.1700,-0.1700,1.1240,0.0550,-0.0550,4.7,1.4,-1.4,SME,Active,2013-10-25
5866724,K00085.03,19h14m45.29s,+41d09m04.2s,CANDIDATE,CONFIRMED,8.131146,5.1e-05,-5.1e-05,137.9953,0.0022,-0.0022,115,,,4.363,,,,,,0.789,0.1,-0.1,84.8,,,0.084,,,0,,,,,,0.01081,0.00014,-0.00014,9.04,0.27,-0.27,1.41,0.12,-0.12,1028.0,,,6172.00,50.00,-50.00,4.360,0.100,-0.100,,,,1.1970,0.0980,-0.0980,1.2050,0.0400,-0.0400,1.65,0.98,-0.98,SPC,Active,2013-10-25
11669239,K00542.01,19h42m17.12s,+49d46m28.5s,CANDIDATE,CANDIDATE,41.88574,0.00048,-0.00048,178.6897,0.0036,-0.0036,663,,,6.1576,,,,,,0.0243,0.1,-0.1,89.95,,,0.229,,,0,,,,,,0.02321,0.0004,-0.0004,53.2,3,-3,2.6,1.2,-1.2,538.0,,,5730.00,90.00,-90.00,4.370,0.300,-0.300,,,,1.0400,0.4700,-0.4700,0.9100,0.1100,-0.1100,9.7,3.1,-3.1,Pinsonneault,Active,2013-10-25
11669239,K00542.02,19h42m17.12s,+49d46m28.5s,CANDIDATE,CANDIDATE,13.81752,0.00025,-0.00025,135.0286,0.0069,-0.0069,210,,,3.6904,,,,,,0.49,0.1,-0.1,88.81,,,0.109,,,0,,,,,,0.01348,0.00061,-0.00061,25.4,1.4,-1.4,1.52,0.7,-0.7,779.0,,,5730.00,90.00,-90.00,4.370,0.300,-0.300,,,,1.0400,0.4700,-0.4700,0.9100,0.1100,-0.1100,9.7,3.1,-3.1,Pinsonneault,Active,2013-10-25
11823054,K00543.01,19h44m36.34s,+50d05m44.9s,CANDIDATE,CANDIDATE,4.302163,1.7e-05,-1.7e-05,173.4366,0.0013,-0.0013,773,,,2.0146,,,,,,0.77,0.32,-0.32,85.94,,,0.049,,,0,,,,,,0.028,0.0028,-0.0028,11.2,4.2,-4.2,2.29,0.63,-0.63,918.0,,,5325.00,71.00,-71.00,4.620,0.300,-0.300,,,,0.7500,0.1900,-0.1900,0.8530,0.0320,-0.0320,0.5,4,-4,Pinsonneault,Active,2013-10-25
11823054,K00543.02,19h44m36.34s,+50d05m44.9s,CANDIDATE,CANDIDATE,3.137852,2.7e-05,-2.7e-05,133.5547,0.0027,-0.0027,318,,,1.9898,,,,,,0.69,0.4,-0.4,85.37,,,0.04,,,0,,,,,,0.0174,0.0018,-0.0018,9,3.4,-3.4,1.42,0.39,-0.39,1016.0,,,5325.00,71.00,-71.00,4.620,0.300,-0.300,,,,0.7500,0.1900,-0.1900,0.8530,0.0320,-0.0320,0.5,4,-4,Pinsonneault,Active,2013-10-25
11913012,K00544.01,19h24m05.41s,+50d15m32.8s,FALSE POSITIVE,FALSE POSITIVE,3.7478426,9.9e-06,-9.9e-06,171.6648,0.0018,-0.0018,423,,,3.6465,,,,,,0.027,0.1,-0.1,89.95,,,0.048,,,0,,,,,,0.0185,0.0075,-0.0075,7.96,0.12,-0.12,2,1.1,-1.1,1215.0,,,6111.00,121.00,-121.00,4.490,0.300,-0.300,,,,0.9700,0.3800,-0.3800,1.0680,0.0970,-0.0970,0.4,1.9,-1.9,Pinsonneault,Active,2013-10-25
11972666,K00545.01,19h45m02.28s,+50d20m39.7s,FALSE POSITIVE,FALSE POSITIVE,1.0917315,2.7e-06,-2.7e-06,170.3756,0.0014,-0.0014,211,,,2.1099,,,,,,0.13,0.95,-0.95,88.24,,,0.02,,,0,,,,,,0.0129,0.0035,-0.0035,4,1.7,-1.7,1.06,0.4,-0.4,1435.0,,,5321.00,88.00,-88.00,4.620,0.300,-0.300,,,,0.7500,0.2000,-0.2000,0.8510,0.0360,-0.0360,0.6,4,-4,Pinsonneault,Active,2013-10-25
12058931,K00546.01,19h19m19.23s,+50d35m10.5s,CANDIDATE,CANDIDATE,20.68438,0.00019,-0.00019,170.1879,0.0033,-0.0033,869,,,6.4144,,,,,,0.31,0.19,-0.19,89.38,,,0.152,,,0,,,,,,0.02719,0.00066,-0.00066,24.1,8.2,-8.2,3,1.7,-1.7,704.0,,,6188.00,110.00,-110.00,4.470,0.300,-0.300,,,,1.0100,0.5600,-0.5600,1.1000,0.1500,-0.1500,0.5,1.3,-1.3,Pinsonneault,Active,2013-10-25
12058931,K00546.02,19h19m19.23s,+50d35m10.5s,CANDIDATE,CANDIDATE,9.82598,0.00014,-0.00014,131.4191,0.0053,-0.0053,463,,,4.7769,,,,,,0.41,0.17,-0.17,88.24,,,0.093,,,0,,,,,,0.02007,0.00062,-0.00062,14.7,5,-5,2.2,1.2,-1.2,900.0,,,6188.00,110.00,-110.00,4.470,0.300,-0.300,,,,1.0100,0.5600,-0.5600,1.1000,0.1500,-0.1500,0.5,1.3,-1.3,Pinsonneault,Active,2013-10-25
12116489,K00547.01,19h38m16.90s,+50d40m22.9s,CANDIDATE,CANDIDATE,25.302868,9.8e-05,-9.8e-05,188.0604,0.0013,-0.0013,2130,,,4.872,,,,,,0.828,0.1,-0.1,88.24,,,0.157,,,0,,,,,,0.0484,0.0012,-0.0012,25.5,6,-6,3.8,2.9,-2.9,489.0,,,5171.00,111.00,-111.00,4.620,0.300,-0.300,,,,0.7200,0.5500,-0.5500,0.8100,0.1400,-0.1400,2.7,3.9,-3.9,Pinsonneault,Active,2013-10-25
12600735,K00548.01,19h18m00.16s,+51d41m08.6s,CANDIDATE,CANDIDATE,21.30003,0.00016,-0.00016,189.7077,0.0026,-0.0026,673,,,4.3697,,,,,,0.861,0.1,-0.1,87.66,,,0.158,,,0,,,,,,0.0271,0.00078,-0.00078,20.9,7.9,-7.9,3.22,0.8,-0.8,735.0,,,6354.00,84.00,-84.00,4.430,0.300,-0.300,,,,1.0900,0.2700,-0.2700,1.1560,0.0780,-0.0780,0.4,0.65,-0.65,Pinsonneault,Active,2013-10-25
10593626,K00087.01,19h16m52.20s,+47d53m04.1s,CANDIDATE,CONFIRMED,289.8622,0.0018,-0.0018,133.6984,0.0023,-0.0023,490,,,7.3991,,,,,,0.81,0.23,-0.23,89.95,,,0.805,,,0,,,,,,0.0226,0.0016,-0.0016,186,93,-93,2.1,0.2,-0.2,250.0,,,5510.00,44.00,-44.00,4.500,0.100,-0.100,,,,0.8500,0.0510,-0.0510,0.8280,0.0230,-0.0230,9.9,3.6,-3.6,SME,Active,2013-10-25
3437776,K00549.01,19h19m11.78s,+38d33m18.2s,FALSE POSITIVE,FALSE POSITIVE,10.297721,4.7e-05,-4.7e-05,131.7266,0.0032,-0.0032,585,,,3.9623,,,,,,0.03,0.1,-0.1,89.95,,,0.09,,,0,,,,,,0.0204,0.0095,-0.0095,18,1.3,-1.3,2.2,1.5,-1.5,841.0,,,5760.00,118.00,-118.00,4.420,0.300,-0.300,,,,0.9800,0.5200,-0.5200,0.9200,0.1300,-0.1300,7.5,3.2,-3.2,Pinsonneault,Active,2013-10-25
3437776,K00549.02,19h19m11.78s,+38d33m18.2s,FALSE POSITIVE,FALSE POSITIVE,0.63558575,6.7e-07,-6.7e-07,133.41778,0.00063,-0.00063,442,,,2.7805,,,,,,0.024,0.1,-0.1,89.38,,,0.014,,,0,,,,,,0.0192,0.0014,-0.0014,1.72,0.013,-0.013,2.1,1.1,-1.1,2131.0,,,5760.00,118.00,-118.00,4.420,0.300,-0.300,,,,0.9800,0.5200,-0.5200,0.9200,0.1300,-0.1300,7.5,3.2,-3.2,Pinsonneault,Active,2013-10-25
10793172,K02871.02,19h20m48.39s,+48d11m09.0s,CANDIDATE,CANDIDATE,5.363717,4.2e-05,-4.2e-05,134.6491,0.0053,-0.0053,120,,,2.7624,,,,,,0.03,0.28,-0.28,89.95,,,0.059,,,0,,,,,,0.0097,0.0047,-0.0047,13.8,2.3,-2.3,0.89,0.6,-0.6,947.0,,,5677.00,90.00,-90.00,4.560,0.300,-0.300,,,,0.8400,0.3900,-0.3900,0.9430,0.0790,-0.0790,0.8,3.9,-3.9,Pinsonneault,Active,2013-10-25
7136729,K02872.01,19h47m32.77s,+42d39m18.3s,FALSE POSITIVE,FALSE POSITIVE,3.173199,1.4e-05,-1.4e-05,133.3805,0.0027,-0.0027,122,,,2.4992,,,,,,0.37,0.8,-0.8,87.66,,,0.04,,,0,,,,,,0.01,0.0049,-0.0049,8.9,4.1,-4.1,0.99,0.73,-0.73,1140.0,,,5417.00,75.00,-75.00,4.430,0.300,-0.300,,,,0.9100,0.5000,-0.5000,0.8180,0.0860,-0.0860,13.8,3.7,-3.7,Pinsonneault,Active,2013-10-25
6364276,K02873.01,19h27m35.74s,+41d44m40.2s,FALSE POSITIVE,FALSE POSITIVE,5.243903,6.8e-05,-6.8e-05,132.7021,0.0092,-0.0092,166,,,9.083,,,,,,0.02,0.15,-0.15,89.95,,,0.049,,,0,,,,,,0.0114,0.0054,-0.0054,4.48,0.2,-0.2,0.67,0.32,-0.32,611.0,,,4171.00,71.00,-71.00,4.730,0.300,-0.300,,,,0.5410,0.0110,-0.0110,0.5680,0.0140,-0.0140,13.8,3.6,-3.6,Pinsonneault,Active,2013-10-25
4367854,K02876.01,19h29m30.97s,+39d26m09.0s,CANDIDATE,CANDIDATE,5.195199,3.8e-05,-3.8e-05,133.3445,0.0059,-0.0059,327,,,2.0635,,,,,,0.87,0.76,-0.76,84.8,,,0.053,,,0,,,,,,0.0196,0.0082,-0.0082,9.6,4.5,-4.5,1.6,1.6,-1.6,836.0,,,5058.00,69.00,-69.00,4.570,0.300,-0.300,,,,0.7400,0.6700,-0.6700,0.7400,0.1100,-0.1100,13.8,3.7,-3.7,Pinsonneault,Active,2013-10-25
6521045,K00041.03,19h25m32.64s,+41d59m25.0s,CANDIDATE,CANDIDATE,35.33314,0.00063,-0.00063,153.9839,0.0067,-0.0067,87,,,6.1426,,,,,,0.92,0.1,-0.1,87.09,,,0.218,,,0,,,,,,0.01042,0.0003,-0.0003,18.38,0.36,-0.36,1.4,0.18,-0.18,620.0,,,5909.00,60.00,-60.00,4.300,0.100,-0.100,,,,1.2300,0.1600,-0.1600,1.1100,0.0510,-0.0510,4.6,1.5,-1.5,SME,Active,2013-10-25
8077137,K00274.01,18h49m58.13s,+43d58m48.8s,CANDIDATE,CANDIDATE,15.09205,0.00035,-0.00035,175.9276,0.0079,-0.0079,50,,,4.1385,,,,,,0.44,0.17,-0.17,88.81,,,0.127,,,0,,,,,,0.00663,0.00033,-0.00033,25.3,8,-8,1.13,0.17,-0.17,940.0,,,6090.00,100.00,-100.00,4.130,0.100,-0.100,,,,1.5500,0.2200,-0.2200,1.1980,0.0930,-0.0930,4.2,1.1,-1.1,SME,Active,2013-10-25
7019524,K02877.01,19h07m50.02s,+42d32m29.0s,CANDIDATE,CANDIDATE,5.308774,3.6e-05,-3.6e-05,134.2456,0.0046,-0.0046,136,,,3.1013,,,,,,0.14,0.78,-0.78,89.38,,,0.059,,,0,,,,,,0.0104,0.005,-0.005,13.1,6.5,-6.5,1.06,0.82,-0.82,1032.0,,,5880.00,124.00,-124.00,4.490,0.300,-0.300,,,,0.9300,0.5700,-0.5700,0.9800,0.1400,-0.1400,2.7,3,-3,Pinsonneault,Active,2013-10-25
5106313,K02878.01,19h35m10.46s,+40d14m27.3s,CANDIDATE,CANDIDATE,3.895233,1.7e-05,-1.7e-05,131.8589,0.0026,-0.0026,205,,,1.6896,,,,,,0.23,0.77,-0.77,89.38,,,0.045,,,0,,,,,,0.0128,0.0062,-0.0062,17.3,8.5,-8.5,0.96,0.49,-0.49,866.0,,,5038.00,64.00,-64.00,4.660,0.300,-0.300,,,,0.6800,0.1200,-0.1200,0.7810,0.0260,-0.0260,0.7,3.8,-3.8,Pinsonneault,Active,2013-10-25
9825174,K02880.01,19h16m46.91s,+46d39m06.1s,FALSE POSITIVE,FALSE POSITIVE,0.7409258,2.3e-06,-2.3e-06,131.9093,0.0017,-0.0017,228,,,1.1062,,,,,,0.62,0.94,-0.94,81.36,,,0.015,,,0,,,,,,0.0146,0.006,-0.006,4.1,2,-2,1.4,1.1,-1.1,1906.0,,,5613.00,92.00,-92.00,4.490,0.300,-0.300,,,,0.8900,0.5700,-0.5700,0.8900,0.1400,-0.1400,6.6,3.5,-3.5,Pinsonneault,Active,2013-10-25
5642620,K02882.01,19h50m21.80s,+40d48m53.9s,CANDIDATE,CANDIDATE,75.8577898,,,165.5663867,,,1320,,,4.7715,,,,,,0.2553,0.1,-0.1,89.95,,,0.312,,,0,,,,,,0.03262,0,0,121.522279,0,0,2.5,1.1,-1.1,293.0,,,4442.00,200.00,-200.00,4.600,0.300,-0.300,,,,0.7000,0.3000,-0.3000,0.7000,0.3000,-0.3000,,,,KIC,Active,2013-10-25
5642620,K02882.02,19h50m21.80s,+40d48m53.9s,CANDIDATE,CANDIDATE,0.49339506,,,131.5723561,,,304,,,0.8838,,,,,,0.2602,0.1,-0.1,86.52,,,0.011,,,0,,,,,,0.01581,0,0,4.234339,0,0,1.2,0.52,-0.52,1560.0,,,4442.00,200.00,-200.00,4.600,0.300,-0.300,,,,0.7000,0.3000,-0.3000,0.7000,0.3000,-0.3000,,,,KIC,Active,2013-10-25
5209845,K02883.01,19h49m29.60s,+40d21m59.0s,CANDIDATE,CANDIDATE,11.954051,8.9e-05,-8.9e-05,140.2598,0.0058,-0.0058,982,,,2.6664,,,,,,0.75,0.94,-0.94,88.24,,,0.088,,,0,,,,,,0.031,0.012,-0.012,24,12,-12,2.5,1.4,-1.4,530.0,,,4187.00,200.00,-200.00,4.520,0.300,-0.300,,,,0.7200,0.3000,-0.3000,0.6300,0.3000,-0.3000,,,,KIC,Active,2013-10-25
9652649,K02884.01,19h33m01.95s,+46d18m20.6s,FALSE POSITIVE,FALSE POSITIVE,2.488966,2.3e-05,-2.3e-05,132.0902,0.0061,-0.0061,58,,,4.5705,,,,,,0.09,0.98,-0.98,88.81,,,0.035,,,0,,,,,,0.0067,0.0028,-0.0028,4.1,1.9,-1.9,0.64,0.37,-0.37,1245.0,,,5642.00,77.00,-77.00,4.510,0.300,-0.300,,,,0.8800,0.3600,-0.3600,0.9080,0.0560,-0.0560,4.8,3.7,-3.7,Pinsonneault,Active,2013-10-25
6072593,K03070.01,19h57m47.36s,+41d23m53.2s,FALSE POSITIVE,FALSE POSITIVE,5.075358,3.1e-05,-3.1e-05,133.9303,0.0043,-0.0043,156,,,1.7583,,,,,,0.93,0.51,-0.51,83.65,,,0.057,,,0,,,,,,0.0145,0.0063,-0.0063,8.8,4.4,-4.4,1.8,1,-1,1157.0,,,5913.00,108.00,-108.00,4.330,0.300,-0.300,,,,1.1200,0.4200,-0.4200,0.9760,0.0970,-0.0970,7.4,2.4,-2.4,Pinsonneault,Active,2013-10-25
5865654,K03071.01,19h12m58.51s,+41d06m36.3s,CANDIDATE,CANDIDATE,23.95536,0.00022,-0.00022,146.6637,0.0064,-0.0064,219,,,3.2848,,,,,,0.8,0.9,-0.9,88.81,,,0.158,,,0,,,,,,0.0152,0.006,-0.006,36,17,-17,3.4,1.5,-1.5,785.0,,,4934.00,75.00,-75.00,3.770,0.300,-0.300,,,,2.0500,0.3600,-0.3600,0.9170,0.0560,-0.0560,14,2,-2,Pinsonneault,Active,2013-10-25
3219643,K03072.01,19h07m02.75s,+38d20m36.6s,CANDIDATE,CANDIDATE,24.33553,0.00022,-0.00022,154.4076,0.0063,-0.0063,606,,,3.3532,,,,,,0.03,0.19,-0.19,89.95,,,0.15,,,0,,,,,,0.022,0.011,-0.011,58.4,5.6,-5.6,1.8,1.3,-1.3,511.0,,,5119.00,80.00,-80.00,4.540,0.300,-0.300,,,,0.7700,0.3800,-0.3800,0.7550,0.0680,-0.0680,14,3.7,-3.7,Pinsonneault,Active,2013-10-25
8546542,K03073.01,19h02m59.64s,+44d37m56.9s,CANDIDATE,CANDIDATE,7.409861,3.2e-05,-3.2e-05,138.1811,0.003,-0.003,216,,,1.199,,,,,,0.81,0.72,-0.72,88.24,,,0.071,,,0,,,,,,0.0154,0.0062,-0.0062,31,15,-15,1.3,0.98,-0.98,786.0,,,5400.00,104.00,-104.00,4.600,0.300,-0.300,,,,0.7700,0.5000,-0.5000,0.8690,0.0970,-0.0970,1.2,3.7,-3.7,Pinsonneault,Active,2013-10-25
8197560,K03074.01,20h03m54.70s,+44d05m20.6s,FALSE POSITIVE,FALSE POSITIVE,1.0242555,3.5e-06,-3.5e-06,131.4917,0.0028,-0.0028,1894,,,1.8297,,,,,,0.62,0.87,-0.87,79.64,,,0.019,,,0,,,,,,0.041,0.015,-0.015,3.4,1.5,-1.5,3.7,1.9,-1.9,1481.0,,,5136.00,200.00,-200.00,4.590,0.300,-0.300,,,,0.8100,0.3000,-0.3000,0.9400,0.3000,-0.3000,,,,KIC,Active,2013-10-25
3328080,K03075.01,19h08m49.41s,+38d29m53.0s,CANDIDATE,CANDIDATE,4.76559,2.6e-05,-2.6e-05,133.5038,0.0034,-0.0034,74,,,2.1288,,,,,,0.57,0.76,-0.76,87.66,,,0.051,,,0,,,,,,0.0081,0.0029,-0.0029,14.2,6.8,-6.8,0.74,,,928.0,,,5183.00,,,4.482,,,,,,0.8400,,,0.7810,,,,,,J-K,Active,2013-10-25
8430964,K03078.01,19h27m32.72s,+44d28m44.3s,CANDIDATE,CANDIDATE,2.986172,2.7e-05,-2.7e-05,133.4782,0.006,-0.006,144,,,3.2928,,,,,,0.14,0.78,-0.78,88.81,,,0.042,,,0,,,,,,0.0106,0.005,-0.005,6.8,3.3,-3.3,1.14,0.73,-0.73,1316.0,,,6146.00,134.00,-134.00,4.480,0.300,-0.300,,,,0.9900,0.4300,-0.4300,1.0800,0.1200,-0.1200,0.4,1.5,-1.5,Pinsonneault,Active,2013-10-25
3654719,K03081.01,19h35m06.57s,+38d46m31.7s,FALSE POSITIVE,FALSE POSITIVE,25.91912,0.0005,-0.0005,138.208,0.012,-0.012,497,,,4.8797,,,,,,0.03,0.34,-0.34,89.95,,,0.167,,,0,,,,,,0.0197,0.0098,-0.0098,41,13,-13,1.8,1.1,-1.1,543.0,,,5585.00,80.00,-80.00,4.580,0.300,-0.300,,,,0.8100,0.3400,-0.3400,0.9190,0.0740,-0.0740,0.4,3.6,-3.6,Pinsonneault,Active,2013-10-25
6021275,K00284.03,18h52m56.59s,+41d20m34.9s,CANDIDATE,CANDIDATE,6.178165,4.8e-05,-4.8e-05,168.8607,0.0026,-0.0026,109,,,3.3098,,,,,,0.824,0.1,-0.1,84.22,,,0.066,,,0,,,,,,0.01087,0.00028,-0.00028,8.4,1.5,-1.5,1.22,0.13,-0.13,1033.0,,,5925.00,53.00,-53.00,4.400,0.100,-0.100,,,,1.0300,0.1000,-0.1000,0.9820,0.0400,-0.0400,5.6,2.5,-2.5,SPC,Active,2013-10-25
10619142,K03082.01,19h53m31.33s,+47d50m09.8s,FALSE POSITIVE,FALSE POSITIVE,2.045145,1.5e-05,-1.5e-05,132.3696,0.0053,-0.0053,173,,,4.0316,,,,,,0.02,0.12,-0.12,89.95,,,0.04,,,0,,,,,,0.0117,0.0055,-0.0055,3.96,0.21,-0.21,2.7,1.8,-1.8,2963.0,,,9205.00,200.00,-200.00,4.110,0.300,-0.300,,,,2.1300,0.9800,-0.9800,2.1100,0.2900,-0.2900,0.54,0.11,-0.11,Pinsonneault,Active,2013-10-25
7106173,K03083.01,19h11m54.92s,+42d40m45.7s,CANDIDATE,CANDIDATE,10.183244,8.8e-05,-8.8e-05,133.2077,0.0055,-0.0055,55,,,3.3426,,,,,,0.12,0.78,-0.78,89.95,,,0.092,,,0,,,,,,0.0066,0.0032,-0.0032,23,12,-12,0.66,0.41,-0.41,821.0,,,5923.00,79.00,-79.00,4.530,0.300,-0.300,,,,0.9100,0.3600,-0.3600,1.0130,0.0670,-0.0670,0.4,2.6,-2.6,Pinsonneault,Active,2013-10-25
